event_id,event_type,user_id,item_id,order_id,session_id,ts,payload
8815,CatalogViewed,356,371,,sess_356_7235,2026-02-15T02:15:10+00:00,"{""category_id"":21,""source"":""catalog""}"
8816,CatalogViewed,571,939,,sess_571_1755,2026-02-15T02:37:57+00:00,"{""category_id"":17,""source"":""catalog""}"
8817,RecommendationClicked,110,482,,sess_110_9374,2026-02-15T02:55:49+00:00,"{""action"":""click"",""request_id"":696}"
8818,RecommendationShown,3,,,sess_3_3004,2026-02-15T03:02:30+00:00,"{""context"":""catalog"",""items"":[359,39,820,453,50,619,159,446,329,841],""model_version"":""recs_rank_v6"",""request_id"":1136}"
8819,RecommendationClicked,12,764,,sess_12_3678,2026-02-15T04:03:49+00:00,"{""action"":""click"",""request_id"":501}"
8820,RecommendationClicked,12,296,,sess_12_6458,2026-02-15T04:36:04+00:00,"{""action"":""click"",""request_id"":501}"
8821,RecommendationClicked,248,196,,sess_248_2504,2026-02-15T04:36:09+00:00,"{""action"":""click"",""request_id"":1152}"
8822,RecommendationClicked,104,485,,sess_104_1557,2026-02-15T04:56:12+00:00,"{""action"":""click"",""request_id"":835}"
8823,CatalogViewed,502,955,,sess_502_2876,2026-02-15T05:14:55+00:00,"{""category_id"":5,""source"":""catalog""}"
8824,CatalogViewed,29,979,,sess_29_3394,2026-02-15T05:19:32+00:00,"{""category_id"":9,""source"":""catalog""}"
8825,OrderCreated,294,,500184,,2026-02-15T05:27:14+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":217,""price"":""140347.68"",""qty"":1},{""item_id"":225,""price"":""41153.68"",""qty"":1}],""total"":""181501.36""}"
8826,CatalogViewed,484,749,,sess_484_4231,2026-02-15T05:52:04+00:00,"{""category_id"":16,""source"":""catalog""}"
8827,CatalogViewed,56,668,,sess_56_8389,2026-02-15T06:01:34+00:00,"{""category_id"":7,""source"":""catalog""}"
8828,RecommendationClicked,292,88,,sess_292_2310,2026-02-15T06:01:46+00:00,"{""action"":""click"",""request_id"":340}"
8829,RecommendationDisliked,254,966,,sess_254_2777,2026-02-15T06:04:23+00:00,"{""action"":""dislike"",""request_id"":251}"
8830,CatalogViewed,133,90,,sess_133_7640,2026-02-15T06:24:35+00:00,"{""category_id"":16,""source"":""catalog""}"
8831,AddToCart,106,1129,,sess_106_4328,2026-02-15T06:45:30+00:00,"{""price"":""12660.72"",""quantity"":1}"
8832,AddToCart,519,483,,sess_519_8281,2026-02-15T07:40:12+00:00,"{""price"":""1987.24"",""quantity"":1}"
8833,RecommendationShown,476,,,sess_476_6638,2026-02-15T07:48:13+00:00,"{""context"":""catalog"",""items"":[504,377,854,362,358,312,12,17,766,507],""model_version"":""recs_rank_v4"",""request_id"":1352}"
8834,CatalogViewed,43,98,,sess_43_6002,2026-02-15T08:00:10+00:00,"{""category_id"":14,""source"":""catalog""}"
8835,RecommendationClicked,292,885,,sess_292_8288,2026-02-15T08:00:56+00:00,"{""action"":""click"",""request_id"":340}"
8836,CatalogViewed,456,1162,,sess_456_7136,2026-02-15T08:03:17+00:00,"{""category_id"":4,""source"":""catalog""}"
8837,RecommendationClicked,191,835,,sess_191_5383,2026-02-15T08:07:21+00:00,"{""action"":""click"",""request_id"":1428}"
8838,RecommendationClicked,248,796,,sess_248_9546,2026-02-15T09:02:05+00:00,"{""action"":""click"",""request_id"":898}"
8839,OrderPaid,294,,500184,,2026-02-15T09:07:14+00:00,"{""items"":[{""item_id"":217,""price"":""140347.68"",""qty"":1},{""item_id"":225,""price"":""41153.68"",""qty"":1}],""payment_method"":""wallet"",""total"":""181501.36""}"
8840,RecommendationDisliked,248,469,,sess_248_3301,2026-02-15T09:52:35+00:00,"{""action"":""dislike"",""request_id"":1152}"
8841,CatalogViewed,592,118,,sess_592_4438,2026-02-15T09:53:13+00:00,"{""category_id"":19,""source"":""catalog""}"
8842,RecommendationClicked,191,144,,sess_191_9536,2026-02-15T10:14:35+00:00,"{""action"":""click"",""request_id"":1428}"
8843,RecommendationClicked,110,41,,sess_110_6603,2026-02-15T10:18:04+00:00,"{""action"":""click"",""request_id"":696}"
8844,RecommendationShown,394,,,sess_394_3338,2026-02-15T10:26:10+00:00,"{""context"":""catalog"",""items"":[134,224,697,1066,129,714,59,847,965,274],""model_version"":""recs_rank_v6"",""request_id"":1484}"
8845,RecommendationShown,242,,,sess_242_2102,2026-02-15T10:27:59+00:00,"{""context"":""cart"",""items"":[682,1090,623,189,206,483,732,1116,443,724],""model_version"":""recs_rank_v5"",""request_id"":1063}"
8846,RecommendationClicked,29,69,,sess_29_9578,2026-02-15T10:36:56+00:00,"{""action"":""click"",""request_id"":1165}"
8847,RecommendationClicked,292,276,,sess_292_1536,2026-02-15T10:40:55+00:00,"{""action"":""click"",""request_id"":340}"
8848,RecommendationShown,98,,,sess_98_2816,2026-02-15T10:58:29+00:00,"{""context"":""catalog"",""items"":[381,798,150,340,815,159,333,475,495,95],""model_version"":""recs_rank_v6"",""request_id"":593}"
8849,CatalogViewed,387,171,,sess_387_2603,2026-02-15T11:20:44+00:00,"{""category_id"":16,""source"":""catalog""}"
8850,CatalogViewed,59,118,,sess_59_6668,2026-02-15T11:48:13+00:00,"{""category_id"":19,""source"":""catalog""}"
8851,RecommendationDisliked,476,507,,sess_476_9452,2026-02-15T11:55:14+00:00,"{""action"":""dislike"",""request_id"":1352}"
8852,RecommendationClicked,295,359,,sess_295_7655,2026-02-15T12:02:33+00:00,"{""action"":""click"",""request_id"":1364}"
8853,OrderPaid,464,,500379,,2026-02-15T12:22:03+00:00,"{""items"":[{""item_id"":364,""price"":""3409.00"",""qty"":1},{""item_id"":806,""price"":""24117.26"",""qty"":1},{""item_id"":346,""price"":""80955.61"",""qty"":2},{""item_id"":564,""price"":""43174.25"",""qty"":2}],""payment_method"":""wallet"",""total"":""275785.98""}"
8854,CatalogViewed,62,611,,sess_62_6186,2026-02-15T13:08:34+00:00,"{""category_id"":23,""source"":""catalog""}"
8855,CatalogViewed,325,61,,sess_325_4592,2026-02-15T13:11:41+00:00,"{""category_id"":5,""source"":""catalog""}"
8856,AddToCart,171,886,,sess_171_1001,2026-02-15T13:20:22+00:00,"{""price"":""12311.73"",""quantity"":3}"
8857,CatalogViewed,438,624,,sess_438_5252,2026-02-15T14:01:37+00:00,"{""category_id"":7,""source"":""catalog""}"
8858,RecommendationClicked,254,1163,,sess_254_9296,2026-02-15T14:28:27+00:00,"{""action"":""click"",""request_id"":251}"
8859,RecommendationDisliked,295,1000,,sess_295_4289,2026-02-15T14:32:09+00:00,"{""action"":""dislike"",""request_id"":1364}"
8860,CatalogViewed,288,32,,sess_288_4164,2026-02-15T14:40:32+00:00,"{""category_id"":1,""source"":""catalog""}"
8861,CatalogViewed,49,1056,,sess_49_5395,2026-02-15T15:59:52+00:00,"{""category_id"":23,""source"":""catalog""}"
8862,RecommendationClicked,551,655,,sess_551_7669,2026-02-15T16:01:47+00:00,"{""action"":""click"",""request_id"":1411}"
8863,RecommendationClicked,110,339,,sess_110_3108,2026-02-15T16:11:56+00:00,"{""action"":""click"",""request_id"":696}"
8864,AddToCart,61,295,,sess_61_4627,2026-02-15T16:21:27+00:00,"{""price"":""5506.18"",""quantity"":2}"
8865,AddToCart,555,1022,,sess_555_2589,2026-02-15T16:26:28+00:00,"{""price"":""72750.46"",""quantity"":3}"
8866,CatalogViewed,514,1009,,sess_514_1323,2026-02-15T16:58:46+00:00,"{""category_id"":9,""source"":""catalog""}"
8867,RecommendationShown,242,,,sess_242_4799,2026-02-15T16:59:28+00:00,"{""context"":""catalog"",""items"":[812,189,554,530,712,378,483,64,284,31],""model_version"":""recs_rank_v6"",""request_id"":12}"
8868,CatalogViewed,180,665,,sess_180_1389,2026-02-15T17:15:06+00:00,"{""category_id"":15,""source"":""catalog""}"
8869,AddToCart,549,113,,sess_549_8879,2026-02-15T17:19:35+00:00,"{""price"":""76843.93"",""quantity"":2}"
8870,CatalogViewed,521,636,,sess_521_1415,2026-02-15T17:20:44+00:00,"{""category_id"":17,""source"":""catalog""}"
8871,RecommendationClicked,292,781,,sess_292_8508,2026-02-15T17:36:09+00:00,"{""action"":""click"",""request_id"":340}"
8872,CatalogViewed,347,858,,sess_347_8613,2026-02-15T17:49:44+00:00,"{""category_id"":9,""source"":""catalog""}"
8873,CatalogViewed,111,1149,,sess_111_2767,2026-02-15T18:03:26+00:00,"{""category_id"":23,""source"":""catalog""}"
8874,OrderCreated,586,,500273,,2026-02-15T18:22:44+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":283,""price"":""517.96"",""qty"":2}],""total"":""1035.92""}"
8875,OrderPaid,586,,500273,,2026-02-15T18:36:44+00:00,"{""items"":[{""item_id"":283,""price"":""517.96"",""qty"":2}],""payment_method"":""card"",""total"":""1035.92""}"
8876,CatalogViewed,522,788,,sess_522_8574,2026-02-15T18:37:06+00:00,"{""category_id"":11,""source"":""catalog""}"
8877,RecommendationClicked,574,8,,sess_574_5296,2026-02-15T19:15:33+00:00,"{""action"":""click"",""request_id"":983}"
8878,RecommendationShown,519,,,sess_519_4215,2026-02-15T19:24:14+00:00,"{""context"":""catalog"",""items"":[482,1167,621,349,481,395,679,758,7,1145],""model_version"":""recs_rank_v2"",""request_id"":583}"
8879,AddToCart,37,195,,sess_37_4436,2026-02-15T19:28:38+00:00,"{""price"":""12084.44"",""quantity"":1}"
8880,CatalogViewed,383,762,,sess_383_5493,2026-02-15T19:33:25+00:00,"{""category_id"":15,""source"":""catalog""}"
8881,CatalogViewed,110,448,,sess_110_4739,2026-02-15T19:54:18+00:00,"{""category_id"":6,""source"":""catalog""}"
8882,CatalogViewed,456,697,,sess_456_7570,2026-02-15T20:11:05+00:00,"{""category_id"":14,""source"":""catalog""}"
8883,CatalogViewed,279,614,,sess_279_7663,2026-02-15T20:31:02+00:00,"{""category_id"":13,""source"":""catalog""}"
8884,AddToCart,361,98,,sess_361_4548,2026-02-15T20:37:44+00:00,"{""price"":""13196.60"",""quantity"":3}"
8885,AddToCart,436,996,,sess_436_2484,2026-02-15T20:46:54+00:00,"{""price"":""7806.86"",""quantity"":1}"
8886,RecommendationClicked,394,1066,,sess_394_7617,2026-02-15T20:49:33+00:00,"{""action"":""click"",""request_id"":1484}"
8887,CatalogViewed,110,784,,sess_110_3253,2026-02-15T20:51:23+00:00,"{""category_id"":2,""source"":""catalog""}"
8888,CatalogViewed,210,146,,sess_210_6813,2026-02-15T21:05:00+00:00,"{""category_id"":17,""source"":""catalog""}"
8889,RecommendationClicked,519,1167,,sess_519_8269,2026-02-15T21:26:58+00:00,"{""action"":""click"",""request_id"":583}"
8890,RecommendationShown,507,,,sess_507_1358,2026-02-15T21:33:05+00:00,"{""context"":""catalog"",""items"":[672,606,619,891,796,603,817,485,968,844],""model_version"":""recs_rank_v6"",""request_id"":70}"
8891,RecommendationShown,91,1011,,sess_91_8225,2026-02-15T21:51:22+00:00,"{""context"":""cart"",""items"":[301,1021,270,891,1018,810,4,911,53,735],""model_version"":""recs_rank_v7"",""request_id"":1003}"
8892,CatalogViewed,313,171,,sess_313_2019,2026-02-15T22:53:52+00:00,"{""category_id"":16,""source"":""catalog""}"
8893,RecommendationClicked,242,1090,,sess_242_7903,2026-02-15T22:56:29+00:00,"{""action"":""click"",""request_id"":1063}"
8894,RecommendationShown,472,,,sess_472_2960,2026-02-16T00:00:01+00:00,"{""context"":""catalog"",""items"":[337,1019,1030,559,649,39,841,184,619,868],""model_version"":""recs_rank_v6"",""request_id"":942}"
8895,CatalogViewed,313,102,,sess_313_6189,2026-02-16T00:10:57+00:00,"{""category_id"":1,""source"":""catalog""}"
8896,AddToCart,59,108,,sess_59_9614,2026-02-16T00:27:45+00:00,"{""price"":""6215.32"",""quantity"":2}"
8897,RecommendationClicked,507,672,,sess_507_2958,2026-02-16T00:28:12+00:00,"{""action"":""click"",""request_id"":70}"
8898,RecommendationClicked,98,159,,sess_98_5610,2026-02-16T00:44:53+00:00,"{""action"":""click"",""request_id"":593}"
8899,AddToCart,351,96,,sess_351_9977,2026-02-16T01:06:09+00:00,"{""price"":""67079.31"",""quantity"":2}"
8900,CatalogViewed,477,190,,sess_477_9024,2026-02-16T01:40:25+00:00,"{""category_id"":5,""source"":""catalog""}"
8901,RecommendationShown,437,,,sess_437_4101,2026-02-16T02:38:17+00:00,"{""context"":""catalog"",""items"":[616,170,1189,141,278,749,240,638,247,99],""model_version"":""recs_rank_v6"",""request_id"":716}"
8902,RecommendationShown,359,230,,sess_359_4411,2026-02-16T02:58:19+00:00,"{""context"":""item"",""items"":[600,415,116,183,256,833,951,906,242,276],""model_version"":""recs_rank_v6"",""request_id"":635}"
8903,RecommendationClicked,394,224,,sess_394_9454,2026-02-16T03:11:18+00:00,"{""action"":""click"",""request_id"":1484}"
8904,AddToCart,314,74,,sess_314_3238,2026-02-16T03:32:09+00:00,"{""price"":""88271.17"",""quantity"":1}"
8905,RecommendationShown,370,,,sess_370_8873,2026-02-16T03:58:57+00:00,"{""context"":""catalog"",""items"":[13,360,1118,1162,1112,16,2,1129,345,795],""model_version"":""recs_rank_v6"",""request_id"":753}"
8906,CatalogViewed,116,490,,sess_116_7672,2026-02-16T04:00:58+00:00,"{""category_id"":6,""source"":""catalog""}"
8907,RecommendationClicked,242,682,,sess_242_4455,2026-02-16T04:07:11+00:00,"{""action"":""click"",""request_id"":1063}"
8908,CatalogViewed,300,914,,sess_300_7445,2026-02-16T04:25:39+00:00,"{""category_id"":10,""source"":""catalog""}"
8909,RecommendationShown,513,,,sess_513_7498,2026-02-16T04:32:57+00:00,"{""context"":""catalog"",""items"":[111,302,661,888,161,638,126,1078,326,99],""model_version"":""recs_rank_v6"",""request_id"":1287}"
8910,CatalogViewed,536,212,,sess_536_6006,2026-02-16T04:33:56+00:00,"{""category_id"":14,""source"":""catalog""}"
8911,CatalogViewed,374,684,,sess_374_8286,2026-02-16T04:34:41+00:00,"{""category_id"":15,""source"":""catalog""}"
8912,RecommendationDisliked,158,356,,sess_158_7436,2026-02-16T04:39:08+00:00,"{""action"":""dislike"",""request_id"":838}"
8913,RecommendationShown,309,239,,sess_309_4973,2026-02-16T05:12:30+00:00,"{""context"":""item"",""items"":[593,185,522,324,85,203,608,212,988,664],""model_version"":""recs_rank_v7"",""request_id"":694}"
8914,AddToCart,170,538,,sess_170_8584,2026-02-16T05:27:40+00:00,"{""price"":""5627.22"",""quantity"":2}"
8915,RecommendationShown,326,,,sess_326_8802,2026-02-16T05:37:16+00:00,"{""context"":""cart"",""items"":[161,278,111,638,28,616,661,488,247,69],""model_version"":""recs_rank_v6"",""request_id"":1391}"
8916,AddToCart,300,1119,,sess_300_4126,2026-02-16T05:49:15+00:00,"{""price"":""23547.49"",""quantity"":3}"
8917,RecommendationShown,468,,,sess_468_7403,2026-02-16T06:03:22+00:00,"{""context"":""catalog"",""items"":[638,736,1184,1074,675,247,924,639,194,921],""model_version"":""recs_rank_v6"",""request_id"":1195}"
8918,AddToCart,60,426,,sess_60_9727,2026-02-16T06:28:55+00:00,"{""price"":""43031.04"",""quantity"":1}"
8919,RecommendationShown,538,,,sess_538_8766,2026-02-16T06:32:07+00:00,"{""context"":""catalog"",""items"":[859,932,599,338,913,256,1115,318,771,1053],""model_version"":""recs_rank_v6"",""request_id"":1120}"
8920,RecommendationClicked,476,504,,sess_476_5803,2026-02-16T06:33:55+00:00,"{""action"":""click"",""request_id"":1352}"
8921,RecommendationClicked,394,129,,sess_394_4410,2026-02-16T06:35:55+00:00,"{""action"":""click"",""request_id"":1484}"
8922,RecommendationShown,207,,,sess_207_4474,2026-02-16T06:37:36+00:00,"{""context"":""catalog"",""items"":[246,187,4,592,1199,270,53,186,1125,1082],""model_version"":""recs_rank_v8"",""request_id"":37}"
8923,RecommendationClicked,3,619,,sess_3_7934,2026-02-16T06:48:12+00:00,"{""action"":""click"",""request_id"":1136}"
8924,AddToCart,101,221,,sess_101_4422,2026-02-16T06:55:13+00:00,"{""price"":""20716.68"",""quantity"":1}"
8925,CatalogViewed,14,1126,,sess_14_4039,2026-02-16T07:05:31+00:00,"{""category_id"":20,""source"":""catalog""}"
8926,RecommendationClicked,158,538,,sess_158_9594,2026-02-16T07:12:38+00:00,"{""action"":""click"",""request_id"":838}"
8927,CatalogViewed,106,1125,,sess_106_2052,2026-02-16T07:42:49+00:00,"{""category_id"":13,""source"":""catalog""}"
8928,AddToCart,148,673,,sess_148_7903,2026-02-16T07:52:13+00:00,"{""price"":""14973.92"",""quantity"":2}"
8929,RecommendationClicked,91,911,,sess_91_9903,2026-02-16T08:05:15+00:00,"{""action"":""click"",""request_id"":1003}"
8930,AddToCart,212,1011,,sess_212_1492,2026-02-16T08:08:54+00:00,"{""price"":""24440.99"",""quantity"":2}"
8931,CatalogViewed,429,930,,sess_429_1292,2026-02-16T08:22:06+00:00,"{""category_id"":15,""source"":""catalog""}"
8932,CatalogViewed,42,441,,sess_42_3330,2026-02-16T08:34:57+00:00,"{""category_id"":22,""source"":""catalog""}"
8933,RecommendationClicked,242,443,,sess_242_3666,2026-02-16T08:52:23+00:00,"{""action"":""click"",""request_id"":1063}"
8934,RecommendationClicked,538,318,,sess_538_9790,2026-02-16T09:01:03+00:00,"{""action"":""click"",""request_id"":1120}"
8935,CatalogViewed,429,494,,sess_429_7282,2026-02-16T09:07:32+00:00,"{""category_id"":12,""source"":""catalog""}"
8936,CatalogViewed,488,913,,sess_488_6040,2026-02-16T09:19:40+00:00,"{""category_id"":18,""source"":""catalog""}"
8937,RecommendationClicked,472,619,,sess_472_2827,2026-02-16T09:49:02+00:00,"{""action"":""click"",""request_id"":942}"
8938,CatalogViewed,416,1056,,sess_416_4083,2026-02-16T10:05:49+00:00,"{""category_id"":23,""source"":""catalog""}"
8939,RecommendationClicked,91,1018,,sess_91_4027,2026-02-16T10:13:53+00:00,"{""action"":""click"",""request_id"":1003}"
8940,RecommendationClicked,309,203,,sess_309_5727,2026-02-16T10:44:52+00:00,"{""action"":""click"",""request_id"":694}"
8941,RecommendationShown,16,,,sess_16_3448,2026-02-16T10:46:35+00:00,"{""context"":""catalog"",""items"":[49,951,524,218,212,461,770,900,128,16],""model_version"":""recs_rank_v6"",""request_id"":426}"
8942,RecommendationClicked,468,638,,sess_468_6349,2026-02-16T10:57:33+00:00,"{""action"":""click"",""request_id"":1195}"
8943,RecommendationClicked,468,247,,sess_468_3603,2026-02-16T11:04:45+00:00,"{""action"":""click"",""request_id"":1195}"
8944,OrderCreated,391,,500015,,2026-02-16T11:23:58+00:00,"{""currency"":""RUB"",""items"":[{""item_id"":467,""price"":""33647.26"",""qty"":1},{""item_id"":686,""price"":""90716.29"",""qty"":2}],""total"":""215079.84""}"
8945,RecommendationClicked,370,16,,sess_370_8238,2026-02-16T11:46:13+00:00,"{""action"":""click"",""request_id"":753}"
8946,RecommendationClicked,519,679,,sess_519_9029,2026-02-16T11:49:42+00:00,"{""action"":""click"",""request_id"":583}"
8947,AddToCart,222,995,,sess_222_4310,2026-02-16T12:08:01+00:00,"{""price"":""28505.95"",""quantity"":1}"
8948,CatalogViewed,136,944,,sess_136_8383,2026-02-16T12:22:03+00:00,"{""category_id"":15,""source"":""catalog""}"
8949,RecommendationShown,147,,,sess_147_6477,2026-02-16T12:30:43+00:00,"{""context"":""catalog"",""items"":[496,711,198,847,874,1075,794,987,180,515],""model_version"":""recs_rank_v7"",""request_id"":980}"
8950,CatalogViewed,31,171,,sess_31_9608,2026-02-16T13:29:57+00:00,"{""category_id"":16,""source"":""catalog""}"
8951,RecommendationShown,158,493,,sess_158_7641,2026-02-16T13:40:07+00:00,"{""context"":""cart"",""items"":[755,604,307,688,427,869,31,599,164,435],""model_version"":""recs_rank_v4"",""request_id"":1251}"
8952,AddToCart,105,726,,sess_105_5287,2026-02-16T13:45:15+00:00,"{""price"":""4967.12"",""quantity"":1}"
8953,RecommendationClicked,207,1125,,sess_207_9824,2026-02-16T13:47:24+00:00,"{""action"":""click"",""request_id"":37}"
8954,AddToCart,11,1104,,sess_11_8509,2026-02-16T13:49:22+00:00,"{""price"":""2625.44"",""quantity"":1}"
8955,RecommendationClicked,242,206,,sess_242_8730,2026-02-16T14:06:00+00:00,"{""action"":""click"",""request_id"":1063}"
8956,RecommendationShown,600,129,,sess_600_1630,2026-02-16T14:07:01+00:00,"{""context"":""cart"",""items"":[618,1169,975,324,986,1149,1127,68,870,948],""model_version"":""recs_rank_v6"",""request_id"":536}"
